OrderID;CustomerID;ProductID;OrderDateFixed;Quantity;UnitPrice;DiscountsUsedFixed;DiscountPercent;TotalPriceFix;CampaignID
ORD001558;CUST0207;PRD018;8.5.2024;1;84,8;Yes;25;63,6;No Campaign
ORD000118;CUST0045;PRD006;20.1.2024;3;25,77;No;;77,31;CMP005
ORD001888;CUST0105;PRD012;15.10.2024;1;67,03;Yes;25;50,27;CMP001
ORD001094;CUST0192;PRD032;4.10.2024;3;96,29;Yes;25;216,65;No Campaign
ORD000385;CUST0129;PRD034;11.6.2024;1;97,71;Yes;20;78,17;CMP005
ORD001325;CUST0160;PRD013;30.8.2024;3;46,11;Yes;30;96,83;No Campaign
ORD000554;CUST0083;PRD005;5.8.2024;1;114,73;No;;114,73;CMP001
ORD000959;CUST0015;PRD033;16.5.2024;1;102,1;No;;102,1;No Campaign
ORD000088;CUST0170;PRD054;29.6.2024;1;108,05;Yes;15;91,84;No Campaign
ORD002054;CUST0115;PRD009;15.4.2024;1;82,74;No;;82,74;CMP003
ORD000703;CUST0185;PRD034;7.10.2024;1;97,71;Yes;25;73,28;No Campaign
ORD000426;CUST0017;PRD036;29.5.2024;4;132,58;No;;530,32;CMP003
ORD002316;CUST0257;PRD012;26.5.2024;1;67,03;No;;67,03;No Campaign
ORD001095;CUST0140;PRD026;23.3.2024;1;140,08;No;;140,08;No Campaign
ORD000742;CUST0191;PRD003;25.7.2024;1;54,5;No;;54,5;CMP007
ORD000038;CUST0079;PRD051;15.9.2024;3;103,2;No;;309,6;CMP005
ORD001024;CUST0037;PRD033;21.8.2024;4;102,1;No;;408,4;CMP007
ORD000577;CUST0259;PRD006;6.9.2024;3;25,77;No;;77,31;CMP002
ORD001334;CUST0118;PRD024;5.1.2024;1;79,13;No;;79,13;CMP003
ORD001889;CUST0008;PRD039;30.5.2024;1;98,45;No;;98,45;No Campaign
ORD001189;CUST0030;PRD049;8.3.2024;1;80,98;No;;80,98;CMP005
ORD001717;CUST0205;PRD042;4.4.2024;1;77,36;Yes;10;69,62;No Campaign
ORD000451;CUST0089;PRD036;31.5.2024;3;132,58;Yes;25;298,31;No Campaign
ORD001453;CUST0093;PRD014;24.3.2024;2;19,71;Yes;25;29,57;No Campaign
ORD001921;CUST0059;PRD051;2.8.2024;1;103,2;Yes;20;82,56;No Campaign
ORD001816;CUST0130;PRD023;30.9.2024;1;26,66;No;;26,66;CMP008
ORD000810;CUST0238;PRD011;30.11.2024;1;141,07;Yes;10;126,96;CMP004
ORD002060;CUST0048;PRD031;28.2.2024;2;50,82;No;;101,64;CMP003
ORD000741;CUST0122;PRD030;18.12.2024;2;94,16;No;;188,32;No Campaign
ORD000756;CUST0053;PRD027;16.6.2024;3;89,36;Yes;20;214,46;No Campaign
ORD000889;CUST0114;PRD046;15.10.2024;3;74,72;No;;224,16;CMP008
ORD001385;CUST0234;PRD031;11.9.2024;2;50,82;No;;101,64;No Campaign
ORD002242;CUST0071;PRD036;16.12.2024;2;132,58;No;;265,16;No Campaign
ORD001443;CUST0153;PRD031;9.3.2024;1;50,82;Yes;15;43,2;No Campaign
ORD001220;CUST0063;PRD016;17.4.2024;1;77,06;No;;77,06;CMP003
ORD001235;CUST0087;PRD019;17.6.2024;1;105,93;No;;105,93;CMP003
ORD000941;CUST0185;PRD012;8.6.2024;1;67,03;No;;67,03;No Campaign
ORD002347;CUST0091;PRD028;8.10.2024;1;114,4;No;;114,4;CMP004
ORD001388;CUST0126;PRD036;1.6.2024;1;132,58;No;;132,58;CMP004
ORD000189;CUST0174;PRD027;1.2.2024;2;89,36;No;;178,72;CMP001
ORD000473;CUST0162;PRD053;1.3.2024;4;12,65;Yes;10;45,54;CMP004
ORD001805;CUST0119;PRD001;20.4.2024;1;88,41;No;;88,41;CMP008
ORD001238;CUST0027;PRD025;16.1.2024;1;62,88;Yes;25;47,16;CMP002
ORD001377;CUST0132;PRD022;1.1.2024;2;36,13;Yes;10;65,03;No Campaign
ORD000995;CUST0256;PRD034;28.6.2024;1;97,71;No;;97,71;No Campaign
ORD002208;CUST0254;PRD004;14.9.2024;1;110,52;Yes;25;82,89;No Campaign
ORD001641;CUST0110;PRD007;13.3.2024;1;116,65;No;;116,65;No Campaign
ORD001463;CUST0007;PRD013;13.4.2024;3;46,11;No;;138,33;CMP001
ORD002209;CUST0195;PRD027;9.2.2024;1;89,36;Yes;15;75,96;CMP007
ORD001090;CUST0187;PRD027;16.6.2024;1;89,36;No;;89,36;No Campaign
ORD000816;CUST0260;PRD019;27.11.2024;1;105,93;No;;105,93;CMP003
ORD000926;CUST0154;PRD016;30.4.2024;1;77,06;Yes;20;61,65;CMP002
ORD000614;CUST0166;PRD018;11.12.2024;1;84,8;Yes;15;72,08;No Campaign
ORD001754;CUST0144;PRD003;13.7.2024;2;54,5;No;;109;No Campaign
ORD001409;CUST0202;PRD045;29.8.2024;2;12,65;Yes;30;17,71;No Campaign
ORD000436;CUST0099;PRD020;21.4.2024;1;44,96;No;;44,96;CMP007
ORD002386;CUST0053;PRD005;8.5.2024;1;114,73;No;;114,73;CMP005
ORD000754;CUST0226;PRD001;13.10.2024;1;88,41;No;;88,41;CMP002
ORD000535;CUST0236;PRD036;11.10.2024;1;132,58;Yes;10;119,32;No Campaign
ORD000557;CUST0130;PRD028;5.3.2024;3;114,4;No;;343,2;CMP006
ORD002064;CUST0019;PRD049;20.11.2024;4;80,98;No;;323,92;No Campaign
ORD001376;CUST0246;PRD026;15.7.2024;2;140,08;No;;280,16;No Campaign
ORD002121;CUST0045;PRD024;1.6.2024;3;79,13;No;;237,39;CMP001
ORD001749;CUST0025;PRD010;30.6.2024;2;92,66;No;;185,32;CMP007
ORD002177;CUST0149;PRD014;29.6.2024;1;19,71;Yes;10;17,74;CMP007
ORD000166;CUST0120;PRD023;14.8.2024;2;26,66;No;;53,32;No Campaign
ORD000964;CUST0205;PRD046;22.12.2024;2;74,72;No;;149,44;No Campaign
ORD000603;CUST0218;PRD002;26.1.2024;2;134,25;Yes;30;187,95;No Campaign
ORD001919;CUST0225;PRD003;26.4.2024;2;54,5;No;;109;CMP003
ORD002099;CUST0095;PRD030;24.12.2024;1;94,16;No;;94,16;CMP005
ORD001318;CUST0138;PRD021;17.3.2024;1;144,21;No;;144,21;No Campaign
ORD000104;CUST0028;PRD035;26.12.2024;1;105,18;Yes;20;84,14;No Campaign
ORD000351;CUST0063;PRD017;2.3.2024;1;94,18;No;;94,18;No Campaign
ORD001174;CUST0250;PRD028;18.2.2024;2;114,4;Yes;30;160,16;CMP004
ORD000856;CUST0117;PRD031;6.3.2024;1;50,82;Yes;15;43,2;No Campaign
ORD000833;CUST0186;PRD053;5.1.2024;1;12,65;Yes;30;8,86;CMP001
ORD001910;CUST0064;PRD007;29.6.2024;3;116,65;No;;349,95;CMP005
ORD001737;CUST0093;PRD046;7.6.2024;2;74,72;No;;149,44;CMP007
ORD002356;CUST0070;PRD036;18.6.2024;1;132,58;No;;132,58;CMP002
ORD002392;CUST0109;PRD019;13.2.2024;1;105,93;No;;105,93;CMP006
ORD001700;CUST0047;PRD019;17.3.2024;3;105,93;No;;317,79;No Campaign
ORD000361;CUST0062;PRD026;3.8.2024;3;140,08;No;;420,24;CMP007
ORD000281;CUST0023;PRD010;27.2.2024;1;92,66;Yes;15;78,76;CMP005
ORD000330;CUST0250;PRD030;4.7.2024;1;94,16;No;;94,16;CMP004
ORD000121;CUST0258;PRD010;8.8.2024;1;92,66;No;;92,66;CMP007
ORD002325;CUST0237;PRD041;2.5.2024;2;116,18;Yes;30;162,65;No Campaign
ORD001891;CUST0196;PRD052;28.4.2024;1;23,84;No;;23,84;No Campaign
ORD000014;CUST0116;PRD016;17.2.2024;2;77,06;No;;154,12;No Campaign
ORD001923;CUST0145;PRD006;9.11.2024;1;25,77;No;;25,77;CMP007
ORD001436;CUST0166;PRD012;14.3.2024;1;67,03;No;;67,03;No Campaign
ORD001018;CUST0156;PRD036;29.9.2024;3;132,58;Yes;20;318,19;No Campaign
ORD001158;CUST0076;PRD039;13.2.2024;1;98,45;Yes;20;78,76;CMP007
ORD001319;CUST0208;PRD045;18.8.2024;2;12,65;No;;25,3;No Campaign
ORD002016;CUST0065;PRD029;5.6.2024;1;124,45;No;;124,45;No Campaign
ORD000604;CUST0003;PRD032;27.3.2024;2;96,29;No;;192,58;No Campaign
ORD001621;CUST0213;PRD014;23.12.2024;1;19,71;No;;19,71;CMP008
ORD002175;CUST0134;PRD013;1.2.2024;3;46,11;No;;138,33;CMP008
ORD001858;CUST0182;PRD013;21.2.2024;1;46,11;No;;46,11;CMP004
ORD002201;CUST0180;PRD002;10.7.2024;2;134,25;Yes;10;241,65;CMP008
ORD000497;CUST0139;PRD049;20.6.2024;1;80,98;Yes;10;72,88;No Campaign
ORD001668;CUST0125;PRD044;1.12.2024;1;38,28;No;;38,28;No Campaign
ORD000257;CUST0216;PRD011;20.7.2024;1;141,07;No;;141,07;CMP007
ORD001644;CUST0020;PRD055;13.6.2024;1;146,19;No;;146,19;CMP004
ORD002319;CUST0244;PRD018;16.11.2024;1;84,8;No;;84,8;No Campaign
ORD001745;CUST0112;PRD032;17.2.2024;2;96,29;No;;192,58;CMP004
ORD001359;CUST0129;PRD020;12.4.2024;1;44,96;No;;44,96;No Campaign
ORD000030;CUST0069;PRD015;12.9.2024;1;111,98;No;;111,98;No Campaign
ORD000567;CUST0076;PRD010;5.12.2024;3;92,66;Yes;25;208,49;CMP007
ORD000032;CUST0217;PRD027;16.6.2024;2;89,36;No;;178,72;CMP003
ORD001497;CUST0080;PRD010;28.2.2024;1;92,66;Yes;20;74,13;CMP004
ORD002057;CUST0047;PRD030;23.5.2024;1;94,16;Yes;15;80,04;No Campaign
ORD002322;CUST0049;PRD046;7.1.2024;1;74,72;No;;74,72;CMP001
ORD001065;CUST0203;PRD020;27.12.2024;2;44,96;No;;89,92;No Campaign
ORD000017;CUST0037;PRD031;17.4.2024;1;50,82;No;;50,82;CMP004
ORD000918;CUST0145;PRD018;13.8.2024;2;84,8;Yes;30;118,72;No Campaign
ORD000684;CUST0168;PRD011;1.9.2024;1;141,07;No;;141,07;CMP002
ORD001402;CUST0176;PRD043;7.10.2024;3;83,38;No;;250,14;CMP001
ORD001265;CUST0063;PRD039;7.5.2024;2;98,45;Yes;25;147,68;CMP005
ORD001993;CUST0165;PRD039;16.7.2024;3;98,45;No;;295,35;No Campaign
ORD001672;CUST0004;PRD035;4.4.2024;3;105,18;Yes;25;236,66;CMP005
ORD000692;CUST0121;PRD037;12.2.2024;2;44,58;No;;89,16;CMP008
ORD001808;CUST0081;PRD053;29.12.2024;2;12,65;No;;25,3;CMP004
ORD002190;CUST0206;PRD043;26.2.2024;1;83,38;No;;83,38;CMP004
ORD000536;CUST0170;PRD036;2.12.2024;1;132,58;No;;132,58;No Campaign
ORD001011;CUST0095;PRD043;12.1.2024;1;83,38;Yes;20;66,7;No Campaign
ORD001344;CUST0178;PRD005;5.10.2024;2;114,73;No;;229,46;CMP001
ORD001274;CUST0220;PRD054;6.12.2024;2;108,05;Yes;30;151,27;CMP004
ORD001439;CUST0195;PRD021;6.10.2024;2;144,21;No;;288,42;CMP002
ORD002270;CUST0188;PRD010;19.10.2024;1;92,66;No;;92,66;CMP007
ORD001287;CUST0065;PRD007;7.11.2024;2;116,65;No;;233,3;CMP001
ORD001943;CUST0004;PRD003;12.8.2024;2;54,5;No;;109;CMP002
ORD001988;CUST0120;PRD045;5.1.2024;1;12,65;Yes;30;8,86;No Campaign
ORD001474;CUST0168;PRD003;9.8.2024;1;54,5;No;;54,5;CMP003
ORD001352;CUST0122;PRD042;3.8.2024;1;77,36;No;;77,36;CMP006
ORD001800;CUST0060;PRD035;30.7.2024;1;105,18;Yes;10;94,66;No Campaign
ORD000169;CUST0241;PRD029;9.1.2024;1;124,45;No;;124,45;CMP002
ORD002280;CUST0079;PRD031;17.7.2024;1;50,82;Yes;30;35,57;No Campaign
ORD001005;CUST0158;PRD020;9.10.2024;1;44,96;No;;44,96;No Campaign
ORD001903;CUST0079;PRD036;9.2.2024;3;132,58;Yes;20;318,19;CMP007
ORD000194;CUST0241;PRD033;13.5.2024;1;102,1;Yes;25;76,58;CMP005
ORD002169;CUST0114;PRD022;23.7.2024;1;36,13;Yes;25;27,1;CMP006
ORD002271;CUST0078;PRD015;28.9.2024;2;111,98;No;;223,96;CMP008
ORD000564;CUST0135;PRD001;23.5.2024;1;88,41;Yes;20;70,73;CMP001
ORD001680;CUST0103;PRD005;28.2.2024;2;114,73;No;;229,46;CMP008
ORD000776;CUST0088;PRD050;12.9.2024;1;31,99;No;;31,99;CMP003
ORD001591;CUST0165;PRD029;27.7.2024;1;124,45;No;;124,45;CMP005
ORD000674;CUST0088;PRD036;24.10.2024;2;132,58;Yes;15;225,39;No Campaign
ORD000667;CUST0108;PRD042;15.9.2024;3;77,36;No;;232,08;No Campaign
ORD000144;CUST0049;PRD049;2.12.2024;1;80,98;No;;80,98;No Campaign
ORD000656;CUST0132;PRD036;20.6.2024;2;132,58;No;;265,16;CMP007
ORD000409;CUST0200;PRD031;29.10.2024;1;50,82;No;;50,82;CMP002
ORD000387;CUST0244;PRD005;28.8.2024;2;114,73;No;;229,46;No Campaign
ORD001059;CUST0213;PRD047;31.8.2024;1;38,8;No;;38,8;CMP004
ORD001471;CUST0198;PRD018;24.1.2024;1;84,8;Yes;25;63,6;No Campaign
ORD001692;CUST0124;PRD055;18.8.2024;3;146,19;No;;438,57;No Campaign
ORD000845;CUST0007;PRD036;22.1.2024;2;132,58;No;;265,16;No Campaign
ORD000696;CUST0065;PRD035;25.11.2024;1;105,18;Yes;15;89,4;CMP007
ORD000111;CUST0008;PRD050;10.1.2024;3;31,99;No;;95,97;No Campaign
ORD001183;CUST0048;PRD010;10.3.2024;1;92,66;No;;92,66;No Campaign
ORD001423;CUST0187;PRD055;16.6.2024;1;146,19;No;;146,19;No Campaign
ORD000701;CUST0244;PRD003;15.12.2024;1;54,5;No;;54,5;CMP004
ORD002144;CUST0254;PRD054;12.1.2024;2;108,05;Yes;15;183,69;CMP003
ORD000761;CUST0161;PRD012;6.5.2024;1;67,03;No;;67,03;No Campaign
ORD000751;CUST0014;PRD030;6.2.2024;1;94,16;No;;94,16;No Campaign
ORD000873;CUST0196;PRD019;5.6.2024;1;105,93;No;;105,93;CMP002
ORD001020;CUST0157;PRD036;22.7.2024;2;132,58;No;;265,16;CMP007
ORD001897;CUST0177;PRD027;30.9.2024;1;89,36;No;;89,36;No Campaign
ORD001190;CUST0204;PRD052;25.12.2024;2;23,84;Yes;25;35,76;CMP003
ORD001130;CUST0210;PRD008;5.3.2024;3;34,35;No;;103,05;CMP006
ORD000700;CUST0197;PRD040;31.1.2024;2;62,21;No;;124,42;No Campaign
ORD001250;CUST0040;PRD022;14.3.2024;1;36,13;Yes;25;27,1;No Campaign
ORD000629;CUST0114;PRD039;5.12.2024;2;98,45;No;;196,9;CMP004
ORD002286;CUST0226;PRD016;21.2.2024;3;77,06;Yes;10;208,06;CMP001
ORD000585;CUST0223;PRD039;22.10.2024;1;98,45;No;;98,45;No Campaign
ORD002309;CUST0167;PRD039;22.7.2024;1;98,45;Yes;10;88,61;No Campaign
ORD002362;CUST0215;PRD049;25.1.2024;1;80,98;No;;80,98;CMP004
ORD000857;CUST0215;PRD029;30.5.2024;3;124,45;Yes;30;261,35;No Campaign
ORD001926;CUST0106;PRD013;20.12.2024;1;46,11;No;;46,11;CMP004
ORD002062;CUST0019;PRD002;13.10.2024;1;134,25;Yes;25;100,69;No Campaign
ORD001777;CUST0210;PRD011;22.1.2024;2;141,07;Yes;25;211,61;CMP006
ORD000921;CUST0176;PRD044;17.7.2024;1;38,28;Yes;20;30,62;No Campaign
ORD000190;CUST0057;PRD030;20.3.2024;1;94,16;No;;94,16;No Campaign
ORD001965;CUST0112;PRD042;29.1.2024;1;77,36;Yes;10;69,62;No Campaign
ORD001762;CUST0247;PRD050;6.1.2024;4;31,99;No;;127,96;No Campaign
ORD001844;CUST0064;PRD054;12.2.2024;1;108,05;No;;108,05;No Campaign
ORD000821;CUST0209;PRD008;13.2.2024;2;34,35;No;;68,7;No Campaign
ORD001543;CUST0083;PRD027;23.3.2024;1;89,36;No;;89,36;No Campaign
ORD001269;CUST0036;PRD046;18.11.2024;1;74,72;No;;74,72;CMP007
ORD000972;CUST0019;PRD042;21.5.2024;1;77,36;No;;77,36;CMP002
ORD001534;CUST0132;PRD029;24.12.2024;1;124,45;No;;124,45;CMP007
ORD000863;CUST0258;PRD002;29.6.2024;1;134,25;No;;134,25;CMP008
ORD001243;CUST0030;PRD044;11.6.2024;2;38,28;No;;76,56;CMP005
ORD001652;CUST0179;PRD025;15.1.2024;1;62,88;No;;62,88;No Campaign
ORD001486;CUST0194;PRD052;30.10.2024;4;23,84;No;;95,36;CMP004
ORD000544;CUST0080;PRD034;4.1.2024;1;97,71;No;;97,71;No Campaign
ORD000830;CUST0118;PRD027;12.1.2024;3;89,36;No;;268,08;CMP002
ORD001485;CUST0038;PRD029;6.8.2024;1;124,45;No;;124,45;No Campaign
ORD000449;CUST0124;PRD004;19.2.2024;1;110,52;No;;110,52;CMP003
ORD002027;CUST0028;PRD032;1.12.2024;1;96,29;No;;96,29;CMP007
ORD000969;CUST0021;PRD049;26.1.2024;1;80,98;Yes;15;68,83;No Campaign
ORD001100;CUST0191;PRD021;1.3.2024;4;144,21;No;;576,84;No Campaign
ORD000928;CUST0132;PRD032;26.6.2024;1;96,29;No;;96,29;No Campaign
ORD001372;CUST0253;PRD027;25.11.2024;4;89,36;No;;357,44;No Campaign
ORD000719;CUST0154;PRD008;25.12.2024;1;34,35;No;;34,35;CMP004
ORD000246;CUST0056;PRD010;29.2.2024;2;92,66;Yes;15;157,52;No Campaign
ORD000698;CUST0252;PRD008;12.8.2024;2;34,35;Yes;10;61,83;CMP007
ORD000202;CUST0093;PRD004;4.5.2024;1;110,52;No;;110,52;CMP008
ORD000456;CUST0117;PRD012;19.4.2024;2;67,03;Yes;10;120,65;No Campaign
ORD001494;CUST0149;PRD022;17.3.2024;1;36,13;No;;36,13;CMP002
ORD002350;CUST0148;PRD044;30.1.2024;1;38,28;Yes;20;30,62;No Campaign
ORD001153;CUST0141;PRD048;14.7.2024;1;21,47;Yes;20;17,18;CMP003
ORD000117;CUST0054;PRD042;27.3.2024;2;77,36;No;;154,72;No Campaign
ORD002273;CUST0230;PRD018;22.1.2024;3;84,8;Yes;30;178,08;No Campaign
ORD001480;CUST0016;PRD001;18.10.2024;1;88,41;Yes;10;79,57;CMP001
ORD000851;CUST0086;PRD055;27.4.2024;3;146,19;No;;438,57;CMP003
ORD000732;CUST0155;PRD018;3.12.2024;3;84,8;No;;254,4;No Campaign
ORD000219;CUST0174;PRD011;25.12.2024;3;141,07;No;;423,21;CMP003
ORD000866;CUST0024;PRD033;22.4.2024;3;102,1;Yes;30;214,41;CMP003
ORD000107;CUST0145;PRD009;29.10.2024;2;82,74;No;;165,48;No Campaign
ORD002092;CUST0103;PRD009;17.10.2024;2;82,74;No;;165,48;CMP008
ORD002388;CUST0198;PRD020;29.12.2024;1;44,96;Yes;15;38,22;No Campaign
ORD002120;CUST0202;PRD049;25.4.2024;1;80,98;Yes;25;60,74;CMP004
ORD000206;CUST0019;PRD049;12.9.2024;3;80,98;No;;242,94;No Campaign
ORD002376;CUST0178;PRD011;30.3.2024;1;141,07;No;;141,07;No Campaign
ORD001288;CUST0179;PRD009;20.6.2024;1;82,74;Yes;20;66,19;No Campaign
ORD000782;CUST0008;PRD025;7.12.2024;1;62,88;No;;62,88;CMP005
ORD001300;CUST0013;PRD002;12.2.2024;1;134,25;Yes;25;100,69;No Campaign
ORD001869;CUST0173;PRD042;16.6.2024;3;77,36;Yes;15;197,27;CMP004
ORD000300;CUST0071;PRD043;1.4.2024;1;83,38;No;;83,38;CMP002
ORD001544;CUST0172;PRD021;15.8.2024;1;144,21;No;;144,21;No Campaign
ORD002009;CUST0138;PRD019;7.6.2024;1;105,93;Yes;20;84,74;No Campaign
ORD001466;CUST0241;PRD047;15.1.2024;4;38,8;No;;155,2;No Campaign
ORD001021;CUST0245;PRD042;31.8.2024;1;77,36;No;;77,36;CMP005
ORD001049;CUST0113;PRD017;15.11.2024;4;94,18;Yes;20;301,38;CMP002
ORD002223;CUST0217;PRD036;29.10.2024;2;132,58;No;;265,16;CMP001
ORD000998;CUST0160;PRD039;14.8.2024;1;98,45;No;;98,45;CMP004
ORD001137;CUST0076;PRD029;18.3.2024;1;124,45;Yes;20;99,56;CMP002
ORD001036;CUST0080;PRD017;31.7.2024;2;94,18;Yes;10;169,52;No Campaign
ORD000562;CUST0024;PRD054;18.8.2024;1;108,05;Yes;15;91,84;CMP003
ORD002133;CUST0029;PRD011;17.9.2024;1;141,07;Yes;15;119,91;No Campaign
ORD001528;CUST0115;PRD055;12.10.2024;3;146,19;No;;438,57;No Campaign
ORD001971;CUST0063;PRD031;15.5.2024;1;50,82;No;;50,82;CMP008
ORD001444;CUST0230;PRD033;18.8.2024;1;102,1;No;;102,1;No Campaign
ORD001484;CUST0077;PRD050;23.5.2024;2;31,99;No;;63,98;CMP001
ORD002365;CUST0123;PRD027;11.1.2024;1;89,36;No;;89,36;No Campaign
ORD001438;CUST0110;PRD039;24.8.2024;3;98,45;Yes;10;265,82;CMP002
ORD001799;CUST0184;PRD031;27.10.2024;1;50,82;Yes;10;45,74;No Campaign
ORD000301;CUST0074;PRD019;14.12.2024;2;105,93;No;;211,86;No Campaign
ORD002135;CUST0192;PRD054;3.9.2024;1;108,05;No;;108,05;CMP005
ORD000671;CUST0169;PRD018;2.4.2024;4;84,8;Yes;30;237,44;CMP005
ORD000584;CUST0182;PRD006;16.10.2024;1;25,77;Yes;10;23,19;CMP001
ORD001229;CUST0043;PRD024;6.10.2024;4;79,13;No;;316,52;No Campaign
ORD001625;CUST0114;PRD005;13.8.2024;1;114,73;Yes;30;80,31;No Campaign
ORD000216;CUST0254;PRD055;28.4.2024;1;146,19;No;;146,19;No Campaign
ORD002314;CUST0064;PRD003;19.4.2024;1;54,5;No;;54,5;CMP008
ORD000458;CUST0202;PRD055;31.8.2024;1;146,19;No;;146,19;CMP001
ORD001295;CUST0239;PRD032;22.1.2024;1;96,29;Yes;15;81,85;CMP005
ORD002102;CUST0222;PRD034;28.4.2024;1;97,71;No;;97,71;No Campaign
ORD001725;CUST0002;PRD040;11.2.2024;2;62,21;No;;124,42;CMP007
ORD002333;CUST0079;PRD038;13.4.2024;1;73,83;No;;73,83;CMP001
ORD000685;CUST0203;PRD002;15.1.2024;1;134,25;No;;134,25;CMP004
ORD000708;CUST0222;PRD003;22.2.2024;4;54,5;No;;218;CMP003
ORD002258;CUST0076;PRD048;3.7.2024;1;21,47;No;;21,47;No Campaign
ORD001918;CUST0151;PRD010;25.8.2024;2;92,66;Yes;20;148,26;CMP001
ORD001072;CUST0020;PRD011;10.3.2024;1;141,07;No;;141,07;CMP002
ORD001626;CUST0026;PRD046;22.1.2024;1;74,72;No;;74,72;CMP008
ORD000800;CUST0158;PRD042;18.7.2024;1;77,36;No;;77,36;CMP007
ORD001149;CUST0031;PRD049;25.2.2024;1;80,98;No;;80,98;No Campaign
ORD000114;CUST0224;PRD031;12.10.2024;1;50,82;No;;50,82;CMP006
ORD000568;CUST0245;PRD024;27.2.2024;1;79,13;Yes;20;63,3;No Campaign
ORD002287;CUST0088;PRD006;25.6.2024;2;25,77;No;;51,54;No Campaign
ORD000504;CUST0177;PRD053;28.12.2024;1;12,65;No;;12,65;CMP007
ORD000968;CUST0128;PRD008;28.5.2024;1;34,35;No;;34,35;CMP002
ORD001278;CUST0186;PRD003;1.6.2024;2;54,5;Yes;15;92,65;CMP006
ORD001347;CUST0202;PRD041;6.2.2024;1;116,18;No;;116,18;CMP007
ORD000981;CUST0078;PRD049;13.6.2024;1;80,98;Yes;20;64,78;No Campaign
ORD001697;CUST0041;PRD017;2.2.2024;1;94,18;No;;94,18;CMP008
ORD001128;CUST0183;PRD023;14.12.2024;1;26,66;No;;26,66;CMP004
ORD000193;CUST0075;PRD014;27.12.2024;1;19,71;No;;19,71;CMP005
ORD001937;CUST0086;PRD044;5.4.2024;1;38,28;Yes;15;32,54;CMP001
ORD000447;CUST0072;PRD036;6.4.2024;1;132,58;No;;132,58;CMP003
ORD001417;CUST0174;PRD037;2.4.2024;1;44,58;No;;44,58;CMP001
ORD000297;CUST0174;PRD009;30.3.2024;1;82,74;Yes;20;66,19;CMP006
ORD000317;CUST0252;PRD010;4.1.2024;2;92,66;Yes;30;129,72;CMP004
ORD000705;CUST0050;PRD009;26.3.2024;1;82,74;Yes;10;74,47;CMP007
ORD000772;CUST0251;PRD038;31.8.2024;1;73,83;No;;73,83;No Campaign
ORD000903;CUST0134;PRD017;27.1.2024;1;94,18;No;;94,18;No Campaign
ORD001336;CUST0160;PRD047;16.4.2024;1;38,8;No;;38,8;CMP005
ORD001015;CUST0215;PRD005;28.2.2024;1;114,73;No;;114,73;CMP005
ORD000528;CUST0064;PRD050;13.2.2024;1;31,99;No;;31,99;No Campaign
ORD000489;CUST0158;PRD027;12.12.2024;2;89,36;Yes;10;160,85;CMP002
ORD001350;CUST0153;PRD009;10.9.2024;4;82,74;No;;330,96;No Campaign
ORD000048;CUST0146;PRD031;9.12.2024;1;50,82;No;;50,82;CMP007
ORD002184;CUST0233;PRD026;17.6.2024;2;140,08;Yes;25;210,12;CMP005
ORD000902;CUST0150;PRD023;3.9.2024;3;26,66;No;;79,98;CMP006
ORD001973;CUST0014;PRD028;15.8.2024;1;114,4;No;;114,4;No Campaign
ORD002032;CUST0161;PRD031;1.2.2024;1;50,82;No;;50,82;CMP003
ORD001873;CUST0200;PRD001;19.4.2024;1;88,41;Yes;25;66,31;CMP008
ORD001412;CUST0113;PRD044;23.12.2024;1;38,28;No;;38,28;CMP008
ORD000680;CUST0016;PRD050;14.2.2024;1;31,99;No;;31,99;CMP003
ORD000616;CUST0233;PRD051;17.9.2024;1;103,2;Yes;30;72,24;No Campaign
ORD001043;CUST0093;PRD018;22.11.2024;1;84,8;Yes;25;63,6;No Campaign
ORD002123;CUST0085;PRD011;15.4.2024;3;141,07;Yes;15;359,73;CMP003
ORD000222;CUST0105;PRD035;29.4.2024;4;105,18;No;;420,72;CMP002
ORD001331;CUST0125;PRD035;6.5.2024;1;105,18;No;;105,18;CMP006
ORD002389;CUST0190;PRD027;2.8.2024;1;89,36;Yes;10;80,42;No Campaign
ORD000994;CUST0244;PRD001;22.12.2024;1;88,41;No;;88,41;CMP003
ORD002149;CUST0204;PRD046;18.7.2024;3;74,72;Yes;10;201,74;No Campaign
ORD000350;CUST0028;PRD050;26.12.2024;1;31,99;Yes;10;28,79;No Campaign
ORD001151;CUST0239;PRD041;11.7.2024;1;116,18;No;;116,18;No Campaign
ORD000551;CUST0252;PRD028;5.1.2024;1;114,4;No;;114,4;CMP003
ORD000418;CUST0213;PRD010;21.2.2024;1;92,66;Yes;30;64,86;No Campaign
ORD002041;CUST0147;PRD055;9.7.2024;2;146,19;No;;292,38;No Campaign
ORD001042;CUST0241;PRD003;23.6.2024;3;54,5;No;;163,5;No Campaign
ORD000045;CUST0020;PRD008;18.12.2024;1;34,35;No;;34,35;No Campaign
ORD000287;CUST0217;PRD003;23.12.2024;4;54,5;No;;218;No Campaign
ORD000589;CUST0242;PRD011;26.4.2024;2;141,07;No;;282,14;CMP005
ORD000356;CUST0116;PRD003;6.10.2024;1;54,5;Yes;;54,5;No Campaign
ORD000811;CUST0032;PRD020;8.4.2024;4;44,96;No;;179,84;CMP001
ORD001504;CUST0132;PRD013;26.3.2024;2;46,11;No;;92,22;CMP007
